movie_id,title,release_date,total_box_office,avg_ticket_price,screening_count,attendance_rate,country,overall_rating,description
1239,湘女萧萧,,4606.0,,1.0,,,8.1,"20世纪初，中国湘西偏远山村，一顶花轿千里迢迢向杨家坳走来。轿子中的女孩名叫萧萧（娜仁花 饰），对于这个只有12岁的女孩来说，结婚更像是一场热闹、好玩的游戏。婚后，萧萧承担起洗衣做饭的家务，还要带着比自己小很多岁的丈夫玩。转眼六年时光过去，萧萧已经成长为顾盼神飞的大姑娘。婆婆为她缠上裹胸部，却无法挡住她对外部世界的好奇与向往。偶然机缘，萧萧与长工花狗萌生爱情，但在这个封闭的山村，等待他们的注定是一场悲剧……
本片根据沈从文的原著小说《萧萧》改编，并荣获1988年法国蒙彼利埃国际电影节金熊猫奖、1988年西班牙圣赛巴斯蒂安国际电影节堂吉诃德奖。"
1240,芒咕的动物城,,5612000.0,,1.0,,,6.4,"芒咕是动物城里负责给居民们送洗衣物的驴子。动物城的老国王狮子因为年迈打算退位，狐狸说服国王发起一场选举活动，在狐狸的安排下，成天爱做白日梦的芒咕竟然当选新的国王。
驴子当国王让居民们很兴奋，而洗衣工芒咕对治理王国一窍不通，使王国陷入混乱，同时一场危机正笼罩着动物城。为了动物城的安全和自己的梦想，芒咕踏上了一段搞笑又刺激的冒险之旅。"
1241,敢死队2,2012-09-04,331580000.0,33.0,,,美国/中国,7.0,"再次经历了一番炮火密集的血雨腥风，巴尼（西尔维斯特·史泰龙 Sylvester Stallone 饰）、圣诞（杰森·斯坦森 Jason Statham饰）、贡纳（杜夫·龙格尔 Dolph Lundgren 饰）、比利（利亚姆·海姆斯沃斯 Liam Hemsworth 饰）、收费公路（兰迪·库卓 Randy Couture 饰）和凯撒（泰瑞·克鲁斯 Terry Crews 饰）这几个敢死队的铁哥们正享受大战之后的难得惬意。可是好景不长，某晚教堂（布鲁斯·威利斯 Bruce Willis 饰）找上门来，迫令他前往阿尔巴尼亚噶扎克山区找一架被击落飞机上的保险箱，并确保箱子不会落入敌人之手，教堂还委派麦琪·张（余男 饰）与这群硬汉同行。
看似简单的任务实则充满凶险，比利被对手残忍杀害。这已不再是一项任务，而是一场关乎战士们友情与荣誉的战争……"
1242,大鱼海棠,,573000000.0,,24.0,,,7.0,"所有活着的人类，都是海里一条巨大的鱼；出生的时候他们从海的此岸出发。他们的生命就像横越大海，有时相遇，有时分开……死的时候，他们便到了岸，各去各的世界。
四十五亿年前，这个星球上，只有一片汪洋大海，和一群古老的大鱼。在与人类世界平行的空间里，生活着一个规规矩矩、遵守秩序的族群，他们为神工作，掌管世界万物运行规律，也掌管人类的灵魂。他们的天空与人类世界的大海相连。他们既不是神，也不是人，他们是“其他人”。
十六岁生日那天，居住在“神之围楼”里的一个名叫椿（季冠霖 配音）的女孩变作一条海豚到人间巡礼，被大海中的一张网困住，一个人类男孩因为救她而落入深海死去。为了报恩，为了让人类男孩复活，她需要在自己的世界里，历经种种困难与阻碍，帮助死后男孩的灵魂——一条拇指那么大的小鱼，成长为一条比鲸更巨大的鱼并回归大海。"
1243,被我弄丢的你,,211000000.0,,2.0,,,5.8,"影片改编自郑执原著小说《被我弄丢两次的王斤斤》。
2010年夏天，高考考场上，白晓宇（檀健次 饰）第一次遇见王斤斤（张婧仪 饰），就把她给“弄丢”了。
四年后，他们在毕业季的求职人潮中意外重逢，然后相恋。
2018年，相识八年、相爱五年的他们站在婚姻的门前踌躇不前了。
他们彼此相爱却又难逃现实的重重羁绊，白晓宇会再一次 弄丢王斤斤吗……"
1244,年少日记,,15664000.0,,1.0,,,8.4,一封没署名的遗书、一群看似无恙的学生，让中学老师郑Sir（卢镇业 饰）想起充满暴力与遗憾的童年往事。他亦面对妻子离别、父亲病危，同时必须找出企图轻生的同学，阻止悲剧重现。
1245,祝你幸福！,,60085000.0,,570919.0,3.383606557377049,,6.4,电影讲述了一对夫妻罗宇（肖央 饰）与白慧（宋佳 饰）在离婚冷静期中，以律师和医生的身份卷入一桩失独老人（倪大红 饰）的胚胎归属权纠纷案件。随着离婚冷静期结束时间越来越近，两人在此期间也慢慢地对自己、对婚姻、对家庭有了新的认知。
1246,哥，你好,2022-09-09,548310000.0,42.0,,,中国,4.8,"已是而立之年的伍加陆（常远 饰）出生在一个单亲家庭，父亲伍红旗（魏翔 饰）曾经是工厂里的高级工程师，而小伍则吊儿郎当，一事无成。不知为何，父子俩常年关系紧张淡漠，鲜少交流。直到某天，红旗罹患阿兹海默症，仅存的记忆似乎只有跟亡妻共度的美好旧时光。为了帮父亲恢复记忆，小伍回到老房子四处找寻线索，谁知竟意外穿越回到三十年前。在20世纪90年代，他的爸爸和妈妈陆春丽（马丽 饰）还未确立关系，作为厂里的高材生，红旗喜欢上了八级焊工的三八红旗手春丽，可是爱情道路上充满曲折。
突然出现的小伍以“大哥”的身份闯入二人的生活，并尽心撮合二人，可是在这一过程中，他也知晓了自己与父亲多年隔膜的真相……"
1247,星际变种,,,,3.0,,,,"2050年，地球上的迪希生物公司重金雇佣雷公号太空船，前往外太空搜捕外星生物——巴力。返回地球途中，船长儿子杰米无意将巴力释放，将雷公号上的人全部杀死。唯有杰米和船员寇克逃过一劫。
20年后，异形生物不断杀入地球重伤人类。迪希生物公司博士乔伊，在一次行动中认出了杰米并将他带回实验室。寇克在实验室出现，向杰米残忍的说明了20年前在空间站，自己利用他的好奇心把巴力放出来，杀死船员的故事。此时怪兽巴力脱离掌控，在实验室基地大肆杀戮。杰米如梦初醒，痛苦不已，决心报仇。
一场关乎人类命运的生死搏斗就此开始！"
1248,铃芽之旅,2023-03-24,807000000.0,33.0,141.0,6.716666666666668,日本,7.2,"宁静的九州乡间小镇，生活着平凡的少女岩户铃芽（原菜乃华 配音）。这天上学路上，她邂逅了神秘的白衣青年宗像草太（松村北斗 配音）。草太的言行举止引起了铃芽的好奇，她随着这个青年来到了一处废墟，并看到了一扇在水中央突兀伫立的门。懵懵懂懂，铃芽无意间解开了某个古老封印。在此之 后，一场地震突发，而偏偏只有铃芽才能看见地震前发生的诡异现象。随后这个惶恐的女孩才发现，草太原来是有着古老传承的闭门师，他巡游日本各地正是为了阻止更大的灾难发生。
从西日本到东日本，追逐灾难的旅途中，铃芽尘封的记忆也渐渐苏醒……"
1249,西府游击队,,31000.0,,252.0,1.738888888888889,,,1946年，西府地下党接受习仲勋指示，收编地方武装柳汉周成立西府游击队，策应三五九旅北返。游击队指导员孙桂芳努力改造这支队伍，为延安运送了大量紧缺物资。支援了解放战争。
1250,穿越火线,,17050000.0,,3.0,1.0,,7.9,"2019年，想成为电竞选手的少年路小北在游戏中所向披靡，却因为一场意外失去了进入职业队的资格。
2008年，落魄的电竞老将肖枫勉强维持着自己的战队。此时电竞还远没有迎来它最好的时代，肖枫的战队被误解、被嘲笑，却坚持着心中的梦想。
在一次偶然中，路小北与肖枫在一张游戏地图中跨时空相遇。身处不同时空的两人从互相怀疑到彼此信任。他们各自组建战队，共同研究战术，帮助对方成长。梦想从未曾容易过，职业电竞选手之路更是不易，无数次重复枯燥的训练，一次次被命运打落谷底，他们却从未放弃。不同的时代，相同的热血青春。
但就在路小北和肖枫彼此鼓励，逆流而上时，一场意外却悄然而至…"
1251,致命玩偶,,214000.0,,7118.0,0.9444444444444444,,,迷信网络信息的妻子雪青（王敏奕 饰）和丈夫浩华（张兆辉 饰）痛失独子，精神崩溃的她通过网络找到了灵婆梅姨（罗兰 饰）并请回了一个被儿子“附魂”的布娃娃，随后家中诡事不断……
1252,孤星计划,,102000000.0,,767852.0,5.876785714285715,,5.9,上世纪二十年代，白色恐怖时期，全城封锁，李一民（王源 饰）临危受命，孤身担起护送重要人物秘密撤离的重任。但此时，组织遭到严重破坏，孤立无援，举步维艰。李一民决定暗中寻求帮助，他一路遇到了老师候少烈（李晨 饰）、工友章贵生（印小天 饰）、同窗丁梦华（张雪迎 饰）、许天平（梁靖康 饰）、江岳（此沙 饰）、罗世闻（翟潇闻 饰）、周文素（李嘉鑫 饰）等早已走上了不同人生道路的昔日旧友，谁值得信任同行？“孤星小队”再次集结，本以为精心布局的撤离计划，却早已笼罩在敌人的天罗地网之下，撤离时刻，迫在眉睫，把最后一颗子弹留给自己，能否博得一线生机？
1253,白日之下,,12213000.0,,31.0,,,7.8,故事改编自真实事件，揭露隐藏在新闻背后、鲜为人知的残疾院舍真相。新闻社接获一宗有关残疾院舍“彩桥之家”虐待院友的线报，侦查小组为揭露残疾院舍监管问题，记者晓琪（余香凝 饰）潜入院舍，揭发内里的非人道生活，寻找日光之下的残酷真相。
1254,迷你特工队之汉堡大作战,,13407000.0,,42.0,,,,蓝玲市正在面临空前危机。汉堡军团在城市街头四处作乱，破坏街道和建筑，让市民们苦不堪言，但迷你特工队却爆发了激烈的内部矛盾。这一切是由于队长福乐偶然成为了汉堡店的超级模特，难以兼顾迷你特工队的集体任务。小米与福乐为此爆发了激烈的争吵，福乐宣告退出迷你特工队，与伙伴们不欢而散。汉堡店的老板金先生更是从中作梗：“我认为好朋友之间，就应该互相鼓励支持。”在危机之际，福乐终于悔悟，重新加入战斗，迷你特工队得以再度集结并肩作战。联手击败汉堡怪物队长后，整起事件背后真正的幕后黑手也终于出现在迷你特工队面前……
1255,万物三生,,63000.0,,1001.0,13.273333333333335,,,"她，是一个人，也是所有人”，缺少家庭关爱的三个女孩中，一个肆意的报复
抛弃自己的父母，一个与不值得的爱人极力错爱，一个则永远活在期待中。三
个女孩由同一个女演员演绎，互为因果的三个人物形成了一个极具东方意味的
魔幻现实主义电影。她们是三个人，也是一个人或是所有人，她们彼此交织，
展现了一个深邃且引人深思的故事。"
1256,名侦探柯南：独眼的残像,2025-06-27,242000000.0,38.0,869670.0,12.957142857142857,日本,7.6,"“我想起来了……”沉睡的记忆与真相即将觉醒。
故事以长野县为舞台，高人气角色“长野三人组”大和敢助、诸伏高明、上原由衣将登场亮相。当毛利小五郎警视厅时期同事“鳄鱼”遭遇意外，与致使大和敢助“独眼”的神秘雪崩案交织，无法兑现的承诺和独眼中的残像就此重叠。雪花飞舞，真相与爱意终将明晰！这一次，毛利小五郎将不再沉睡，与柯南、大和敢助等人携手探案，亲手揭开掩埋于雪山之下的秘密与真相……"
1257,井冈星火,,16507000.0,,44.0,42.65,,,该电影以毛泽东为主要人物设计故事情节发展的内在逻辑，以井冈山革命斗争史为基本依托。讲述毛泽东为代表的中国共产党人在井冈山革命斗争中，创建农 村革命根据地，开辟农村包围城市、武装夺取政权这条革命新道路，解决用无产阶 级思想进行党的建设和军队建设这个根本性的问题，为中国革命作出一系列理论探 索和宝贵实践。
1258,午时三刻,,107000.0,,7566.0,1.788524590163935,,,中国首部，一镜到底，古装动作剧情片。 故事讲述的是，五代十国时期，一群等待“秋后”到来的死囚，获得了一次几乎是等同于“斩首”的生存机会——突破围城的敌军去点燃求援的烽火，这明显是一条不归路，但是他们别无选择……
1259,守岛人,,138000000.0,,28.0,,,7.0,电影《守岛人》讲述了王继才（刘烨 饰）与其妻子王仕花（宫哲 饰）32年守护祖国边陲小岛开山岛的故事。王继才生前是江苏省灌云县开山岛民兵哨所所长，与妻子以岛为家，与海相伴，把美好的青春年华奉献给了祖国海防事业。影片选取王继才夫妇守岛生涯的经典片段和闪光瞬间，从不同侧面展现了王继才夫妇丰富的内心世界和“守岛就是守国”的家国情怀。该片不仅还原了王继才夫妇32年与恶劣自然环境顽强抗争的经历，更将主人公爱国奉献的价值追求贯穿影片始终，对于各行各业坚守平凡、创造非凡的人们，都深具心灵观照和精神滋养。
